,ID,POSITION,SKILL,FIELD,POSITION_TYPE,EDUCATION_LEVEL,DURATION,ALLOW_WFH,tags
1131,1132,REACTJSDEVELOPER,DART PHP,IT,PT,B,3,0,REACTJSDEVELOPER DART PHP
1132,1133,RUBYONRAILSDEVELOPER,COBOL,CS,F,B,2,0,RUBYONRAILSDEVELOPER COBOL
1133,1134,MEANSTACKDEVELOPER,PHP,CS,F,DB,12,1,MEANSTACKDEVELOPER PHP
1134,1135,DATASCIENTIST,COBOL JULIA PYTHON,CS,FT,D,6,1,DATASCIENTIST COBOL JULIA PYTHON
1135,1136,MERNSTACKDEVELOPER,HTML C# RUBY,IT,PT,B,1,0,MERNSTACKDEVELOPER HTML C# RUBY
1136,1137,PYTHONDEVELOPER,C# KOTLIN CSS,CS,FT,MP,1,0,PYTHONDEVELOPER C# KOTLIN CSS
1137,1138,BACKENDDEVELOPER,OBJECTIVE-C,IT,F,DBM,3,0,BACKENDDEVELOPER OBJECTIVE-C
1138,1139,WEBDEVELOPER,RUST CSS DART,IT,F,DBM,6,1,WEBDEVELOPER RUST CSS DART
1139,1140,PRODUCTMANAGER,FORTRAN CSS DART,IT,FT,M,12,0,PRODUCTMANAGER FORTRAN CSS DART
1140,1141,PYTHONDEVELOPER,SQL RUST SWIFT,CS,PT,B,6,1,PYTHONDEVELOPER SQL RUST SWIFT
1141,1142,FRONTENDDEVELOPER,SWIFT OBJECTIVE-C PYTHON,IT,PT,DBMP,3,1,FRONTENDDEVELOPER SWIFT OBJECTIVE-C PYTHON
1142,1143,BACKENDDEVELOPER,RUBY JAVA,CS,F,BM,12,0,BACKENDDEVELOPER RUBY JAVA
1143,1144,MEANSTACKDEVELOPER,RUBY,IT,PT,DB,1,1,MEANSTACKDEVELOPER RUBY
1144,1145,FRONTENDDEVELOPER,R,IT,FT,M,3,0,FRONTENDDEVELOPER R
1145,1146,RUBYONRAILSDEVELOPER,SWIFT COBOL C#,IT,PT,BMP,1,0,RUBYONRAILSDEVELOPER SWIFT COBOL C#
1146,1147,PRODUCTMANAGER,FORTRAN,IT,PT,D,12,0,PRODUCTMANAGER FORTRAN
1147,1148,MEANSTACKDEVELOPER,JAVA KOTLIN,IT,F,DBM,6,1,MEANSTACKDEVELOPER JAVA KOTLIN
1148,1149,MEANSTACKDEVELOPER,C# CSS,IT,F,B,12,1,MEANSTACKDEVELOPER C# CSS
1149,1150,PRODUCTMANAGER,HTML C# CSS,CS,FT,B,1,0,PRODUCTMANAGER HTML C# CSS
1150,1151,WEBDEVELOPER,COBOL SWIFT,IT,PT,DB,3,1,WEBDEVELOPER COBOL SWIFT
1151,1152,RUBYONRAILSDEVELOPER,CSS,CS,FT,BMP,3,0,RUBYONRAILSDEVELOPER CSS
1152,1153,PYTHONDEVELOPER,JAVA PERL,CS,PT,P,3,1,PYTHONDEVELOPER JAVA PERL
1153,1154,BACKENDDEVELOPER,PERL FORTRAN HTML,CS,PT,BMP,1,0,BACKENDDEVELOPER PERL FORTRAN HTML
1154,1155,FULLSTACKDEVELOPER,C/C++ SQL DART,CS,PT,DB,2,1,FULLSTACKDEVELOPER C/C++ SQL DART
1155,1156,RUBYONRAILSDEVELOPER,PERL,CS,F,DB,3,0,RUBYONRAILSDEVELOPER PERL
1156,1157,MEANSTACKDEVELOPER,JAVA,CS,PT,DBM,6,0,MEANSTACKDEVELOPER JAVA
1157,1158,MERNSTACKDEVELOPER,RUST PERL,IT,F,P,3,1,MERNSTACKDEVELOPER RUST PERL
1158,1159,FULLSTACKDEVELOPER,CSS PHP JAVA,CS,PT,DBM,6,1,FULLSTACKDEVELOPER CSS PHP JAVA
1159,1160,MERNSTACKDEVELOPER,RUST,CS,PT,BM,12,1,MERNSTACKDEVELOPER RUST
1160,1161,PYTHONDEVELOPER,RUBY OBJECTIVE-C,IT,FT,DBM,3,1,PYTHONDEVELOPER RUBY OBJECTIVE-C
1161,1162,REACTJSDEVELOPER,JAVA C#,IT,F,DBM,2,0,REACTJSDEVELOPER JAVA C#
1162,1163,DATAANALYST,COBOL PERL,IT,PT,DBM,2,1,DATAANALYST COBOL PERL
1163,1164,FRONTENDDEVELOPER,SWIFT PYTHON COBOL,IT,FT,D,6,1,FRONTENDDEVELOPER SWIFT PYTHON COBOL
1164,1165,JAVASCRIPTDEVELOPER,COBOL RUST,CS,F,DBM,12,0,JAVASCRIPTDEVELOPER COBOL RUST
1165,1166,WEBDEVELOPER,RUBY,IT,F,MP,12,0,WEBDEVELOPER RUBY
1166,1167,FRONTENDDEVELOPER,KOTLIN SWIFT JULIA,CS,PT,M,1,1,FRONTENDDEVELOPER KOTLIN SWIFT JULIA
1167,1168,FRONTENDDEVELOPER,SWIFT,CS,F,D,2,0,FRONTENDDEVELOPER SWIFT
1168,1169,DATAANALYST,PHP,CS,F,DBMP,12,0,DATAANALYST PHP
1169,1170,WEBDEVELOPER,PERL FORTRAN,IT,FT,MP,1,0,WEBDEVELOPER PERL FORTRAN
1170,1171,WEBDEVELOPER,COBOL OBJECTIVE-C JAVA,IT,FT,BM,2,1,WEBDEVELOPER COBOL OBJECTIVE-C JAVA
1171,1172,MEANSTACKDEVELOPER,SQL PHP,CS,PT,DB,6,1,MEANSTACKDEVELOPER SQL PHP
1172,1173,PYTHONDEVELOPER,HTML PYTHON CSS,CS,F,D,2,0,PYTHONDEVELOPER HTML PYTHON CSS
1173,1174,FULLSTACKDEVELOPER,JAVA PHP RUBY,CS,FT,D,1,1,FULLSTACKDEVELOPER JAVA PHP RUBY
1174,1175,PYTHONDEVELOPER,PERL,IT,F,D,1,1,PYTHONDEVELOPER PERL
1175,1176,BACKENDDEVELOPER,CSS,CS,PT,DBMP,6,1,BACKENDDEVELOPER CSS
1176,1177,PRODUCTMANAGER,PERL PHP C#,CS,FT,BM,3,0,PRODUCTMANAGER PERL PHP C#
1177,1178,JAVASCRIPTDEVELOPER,SQL PHP OBJECTIVE-C,IT,FT,D,3,0,JAVASCRIPTDEVELOPER SQL PHP OBJECTIVE-C
1178,1179,WEBDEVELOPER,RUST,CS,FT,BMP,3,0,WEBDEVELOPER RUST
1179,1180,PRODUCTMANAGER,JULIA SWIFT C/C++,CS,F,MP,2,0,PRODUCTMANAGER JULIA SWIFT C/C++
1180,1181,DATAANALYST,C#,IT,F,P,2,1,DATAANALYST C#
1181,1182,MERNSTACKDEVELOPER,SWIFT,IT,PT,BMP,1,0,MERNSTACKDEVELOPER SWIFT
1182,1183,REACTJSDEVELOPER,JAVA,CS,PT,BMP,6,1,REACTJSDEVELOPER JAVA
1183,1184,FRONTENDDEVELOPER,R JAVASCRIPT,CS,PT,BMP,12,1,FRONTENDDEVELOPER R JAVASCRIPT
1184,1185,DATAANALYST,R FORTRAN PERL,IT,F,BM,1,0,DATAANALYST R FORTRAN PERL
1185,1186,WEBDEVELOPER,R,IT,F,BMP,12,0,WEBDEVELOPER R
1186,1187,BACKENDDEVELOPER,DART PERL SWIFT,CS,F,D,6,1,BACKENDDEVELOPER DART PERL SWIFT
1187,1188,MERNSTACKDEVELOPER,KOTLIN R C/C++,CS,FT,BM,1,0,MERNSTACKDEVELOPER KOTLIN R C/C++
1188,1189,PRODUCTMANAGER,JAVA,IT,FT,P,2,0,PRODUCTMANAGER JAVA
1189,1190,MERNSTACKDEVELOPER,COBOL OBJECTIVE-C,IT,FT,MP,2,0,MERNSTACKDEVELOPER COBOL OBJECTIVE-C
1190,1191,DATASCIENTIST,R C/C++,IT,FT,BM,2,1,DATASCIENTIST R C/C++
1191,1192,DATASCIENTIST,CSS SQL,IT,F,B,12,0,DATASCIENTIST CSS SQL
1192,1193,PYTHONDEVELOPER,KOTLIN JAVASCRIPT,IT,FT,BM,6,0,PYTHONDEVELOPER KOTLIN JAVASCRIPT
1193,1194,PYTHONDEVELOPER,C# KOTLIN OBJECTIVE-C,IT,PT,M,1,1,PYTHONDEVELOPER C# KOTLIN OBJECTIVE-C
1194,1195,DATASCIENTIST,PHP PYTHON R,CS,PT,D,2,1,DATASCIENTIST PHP PYTHON R
1195,1196,PYTHONDEVELOPER,PHP C/C++ PERL,CS,F,BMP,12,1,PYTHONDEVELOPER PHP C/C++ PERL
1196,1197,BACKENDDEVELOPER,C#,IT,PT,M,6,1,BACKENDDEVELOPER C#
1197,1198,PRODUCTMANAGER,C/C++,CS,FT,M,12,1,PRODUCTMANAGER C/C++
1198,1199,PYTHONDEVELOPER,R SQL,IT,F,DBMP,12,1,PYTHONDEVELOPER R SQL
1199,1200,FRONTENDDEVELOPER,JAVA,IT,F,DBMP,3,1,FRONTENDDEVELOPER JAVA
1200,1201,PRODUCTMANAGER,SWIFT,CS,FT,DBM,12,0,PRODUCTMANAGER SWIFT
1201,1202,FULLSTACKDEVELOPER,PYTHON C/C++ FORTRAN,CS,F,BMP,1,0,FULLSTACKDEVELOPER PYTHON C/C++ FORTRAN
1202,1203,WEBDEVELOPER,SQL JAVA,CS,FT,DBM,1,1,WEBDEVELOPER SQL JAVA
1203,1204,FULLSTACKDEVELOPER,JAVASCRIPT PERL HTML,IT,F,BM,2,0,FULLSTACKDEVELOPER JAVASCRIPT PERL HTML
1204,1205,DATAANALYST,SWIFT,CS,F,BM,6,1,DATAANALYST SWIFT
1205,1206,DATASCIENTIST,DART RUST PERL,CS,F,DBM,12,0,DATASCIENTIST DART RUST PERL
1206,1207,FULLSTACKDEVELOPER,C# JAVASCRIPT C/C++,IT,F,BM,1,0,FULLSTACKDEVELOPER C# JAVASCRIPT C/C++
1207,1208,FRONTENDDEVELOPER,CSS RUBY JAVA,IT,PT,MP,12,1,FRONTENDDEVELOPER CSS RUBY JAVA
1208,1209,FULLSTACKDEVELOPER,R KOTLIN SQL,IT,PT,DBM,2,0,FULLSTACKDEVELOPER R KOTLIN SQL
1209,1210,PRODUCTMANAGER,PHP R COBOL,CS,FT,D,6,1,PRODUCTMANAGER PHP R COBOL
1210,1211,PRODUCTMANAGER,R PHP DART,IT,FT,DBM,2,1,PRODUCTMANAGER R PHP DART
1211,1212,BACKENDDEVELOPER,PHP DART,IT,PT,BM,2,1,BACKENDDEVELOPER PHP DART
1212,1213,REACTJSDEVELOPER,JAVASCRIPT,IT,FT,DBM,6,1,REACTJSDEVELOPER JAVASCRIPT
1213,1214,FULLSTACKDEVELOPER,DART RUST,IT,FT,M,6,1,FULLSTACKDEVELOPER DART RUST
1214,1215,FRONTENDDEVELOPER,RUBY,IT,PT,B,3,0,FRONTENDDEVELOPER RUBY
1215,1216,PRODUCTMANAGER,RUBY,CS,F,DBM,3,1,PRODUCTMANAGER RUBY
1216,1217,DATAANALYST,KOTLIN PHP,CS,F,D,12,0,DATAANALYST KOTLIN PHP
1217,1218,DATAANALYST,SWIFT JAVASCRIPT DART,CS,PT,MP,12,1,DATAANALYST SWIFT JAVASCRIPT DART
1218,1219,MEANSTACKDEVELOPER,DART RUST R,CS,FT,DB,12,0,MEANSTACKDEVELOPER DART RUST R
1219,1220,BACKENDDEVELOPER,JAVASCRIPT PHP SWIFT,CS,F,P,1,1,BACKENDDEVELOPER JAVASCRIPT PHP SWIFT
1220,1221,WEBDEVELOPER,DART HTML JAVASCRIPT,CS,PT,M,2,1,WEBDEVELOPER DART HTML JAVASCRIPT
1221,1222,PRODUCTMANAGER,RUBY C# RUST,CS,F,M,1,1,PRODUCTMANAGER RUBY C# RUST
1222,1223,MEANSTACKDEVELOPER,SQL PYTHON,IT,F,M,2,0,MEANSTACKDEVELOPER SQL PYTHON
1223,1224,MEANSTACKDEVELOPER,C/C++,CS,F,DBM,2,1,MEANSTACKDEVELOPER C/C++
1224,1225,DATAANALYST,KOTLIN SQL C#,IT,F,D,3,1,DATAANALYST KOTLIN SQL C#
1225,1226,MEANSTACKDEVELOPER,RUBY,CS,F,D,2,0,MEANSTACKDEVELOPER RUBY
1226,1227,BACKENDDEVELOPER,HTML,IT,PT,P,1,1,BACKENDDEVELOPER HTML
1227,1228,RUBYONRAILSDEVELOPER,PHP HTML PYTHON,CS,FT,B,2,0,RUBYONRAILSDEVELOPER PHP HTML PYTHON
1228,1229,MEANSTACKDEVELOPER,SQL,CS,F,M,6,0,MEANSTACKDEVELOPER SQL
1229,1230,RUBYONRAILSDEVELOPER,C/C++ SQL SWIFT,CS,PT,MP,6,1,RUBYONRAILSDEVELOPER C/C++ SQL SWIFT
1230,1231,RUBYONRAILSDEVELOPER,JAVA SQL RUST,CS,F,P,6,1,RUBYONRAILSDEVELOPER JAVA SQL RUST
1231,1232,WEBDEVELOPER,C/C++ R,CS,FT,B,1,1,WEBDEVELOPER C/C++ R
1232,1233,FRONTENDDEVELOPER,KOTLIN,IT,PT,BM,3,1,FRONTENDDEVELOPER KOTLIN
1233,1234,PYTHONDEVELOPER,OBJECTIVE-C DART JULIA,IT,FT,B,1,0,PYTHONDEVELOPER OBJECTIVE-C DART JULIA
1234,1235,REACTJSDEVELOPER,C/C++,CS,PT,B,1,0,REACTJSDEVELOPER C/C++
1235,1236,REACTJSDEVELOPER,JAVASCRIPT SWIFT PHP,CS,PT,MP,6,0,REACTJSDEVELOPER JAVASCRIPT SWIFT PHP
1236,1237,MERNSTACKDEVELOPER,PHP FORTRAN SQL,CS,F,P,1,0,MERNSTACKDEVELOPER PHP FORTRAN SQL
1237,1238,PRODUCTMANAGER,PYTHON JAVASCRIPT DART,IT,PT,MP,3,1,PRODUCTMANAGER PYTHON JAVASCRIPT DART
1238,1239,MEANSTACKDEVELOPER,JAVA JULIA HTML,CS,PT,P,2,0,MEANSTACKDEVELOPER JAVA JULIA HTML
1239,1240,PYTHONDEVELOPER,CSS,CS,F,BM,1,1,PYTHONDEVELOPER CSS
1240,1241,FULLSTACKDEVELOPER,PYTHON,CS,FT,MP,3,0,FULLSTACKDEVELOPER PYTHON
1241,1242,MERNSTACKDEVELOPER,PYTHON SWIFT DART,IT,FT,M,1,1,MERNSTACKDEVELOPER PYTHON SWIFT DART
1242,1243,BACKENDDEVELOPER,JULIA,IT,FT,B,1,0,BACKENDDEVELOPER JULIA
1243,1244,MEANSTACKDEVELOPER,C/C++,IT,PT,B,3,0,MEANSTACKDEVELOPER C/C++
1244,1245,WEBDEVELOPER,KOTLIN,CS,F,DBMP,6,1,WEBDEVELOPER KOTLIN
1245,1246,WEBDEVELOPER,HTML PYTHON RUST,CS,FT,DB,6,0,WEBDEVELOPER HTML PYTHON RUST
1246,1247,BACKENDDEVELOPER,JAVASCRIPT,CS,FT,M,3,1,BACKENDDEVELOPER JAVASCRIPT
1247,1248,PRODUCTMANAGER,COBOL FORTRAN,IT,F,B,2,0,PRODUCTMANAGER COBOL FORTRAN
1248,1249,PYTHONDEVELOPER,JAVA KOTLIN,IT,F,MP,12,0,PYTHONDEVELOPER JAVA KOTLIN
1249,1250,JAVASCRIPTDEVELOPER,RUST,CS,PT,BM,1,1,JAVASCRIPTDEVELOPER RUST
1250,1251,WEBDEVELOPER,RUBY,IT,F,P,1,0,WEBDEVELOPER RUBY
1251,1252,BACKENDDEVELOPER,C/C++ R,IT,PT,BMP,1,0,BACKENDDEVELOPER C/C++ R
1252,1253,DATAANALYST,RUST JAVA KOTLIN,CS,F,MP,3,0,DATAANALYST RUST JAVA KOTLIN
1253,1254,RUBYONRAILSDEVELOPER,DART C/C++ FORTRAN,CS,FT,B,1,0,RUBYONRAILSDEVELOPER DART C/C++ FORTRAN
1254,1255,MERNSTACKDEVELOPER,JULIA FORTRAN,CS,FT,BM,2,0,MERNSTACKDEVELOPER JULIA FORTRAN
1255,1256,REACTJSDEVELOPER,COBOL FORTRAN JULIA,CS,F,BM,6,1,REACTJSDEVELOPER COBOL FORTRAN JULIA
1256,1257,BACKENDDEVELOPER,JULIA,CS,F,MP,2,0,BACKENDDEVELOPER JULIA
1257,1258,PYTHONDEVELOPER,KOTLIN,CS,FT,MP,3,1,PYTHONDEVELOPER KOTLIN
1258,1259,BACKENDDEVELOPER,C/C++ PERL DART,IT,PT,BMP,2,1,BACKENDDEVELOPER C/C++ PERL DART
1259,1260,JAVASCRIPTDEVELOPER,JAVA CSS PERL,CS,PT,D,2,1,JAVASCRIPTDEVELOPER JAVA CSS PERL
1260,1261,JAVASCRIPTDEVELOPER,RUST,CS,FT,BMP,2,0,JAVASCRIPTDEVELOPER RUST
1261,1262,FRONTENDDEVELOPER,JAVA,IT,FT,M,1,1,FRONTENDDEVELOPER JAVA
1262,1263,MERNSTACKDEVELOPER,JULIA KOTLIN C/C++,CS,FT,MP,1,1,MERNSTACKDEVELOPER JULIA KOTLIN C/C++
1263,1264,PRODUCTMANAGER,OBJECTIVE-C PERL,IT,F,M,6,1,PRODUCTMANAGER OBJECTIVE-C PERL
1264,1265,RUBYONRAILSDEVELOPER,SQL DART RUBY,CS,FT,P,2,0,RUBYONRAILSDEVELOPER SQL DART RUBY
1265,1266,JAVASCRIPTDEVELOPER,OBJECTIVE-C PHP,IT,PT,BMP,3,0,JAVASCRIPTDEVELOPER OBJECTIVE-C PHP
1266,1267,FRONTENDDEVELOPER,HTML,IT,PT,DBMP,3,1,FRONTENDDEVELOPER HTML
1267,1268,MERNSTACKDEVELOPER,C/C++ JULIA OBJECTIVE-C,IT,FT,B,1,0,MERNSTACKDEVELOPER C/C++ JULIA OBJECTIVE-C
1268,1269,RUBYONRAILSDEVELOPER,RUBY,CS,F,BM,1,0,RUBYONRAILSDEVELOPER RUBY
1269,1270,PRODUCTMANAGER,RUBY,CS,FT,M,6,1,PRODUCTMANAGER RUBY
1270,1271,MERNSTACKDEVELOPER,JAVASCRIPT,IT,FT,B,6,0,MERNSTACKDEVELOPER JAVASCRIPT
1271,1272,DATAANALYST,CSS,CS,PT,DBMP,12,1,DATAANALYST CSS
1272,1273,RUBYONRAILSDEVELOPER,SQL,IT,PT,DB,3,0,RUBYONRAILSDEVELOPER SQL
1273,1274,MERNSTACKDEVELOPER,RUBY SQL JAVA,CS,PT,P,3,0,MERNSTACKDEVELOPER RUBY SQL JAVA
1274,1275,DATAANALYST,FORTRAN C/C++ HTML,CS,FT,BMP,6,0,DATAANALYST FORTRAN C/C++ HTML
1275,1276,WEBDEVELOPER,SQL JAVASCRIPT,IT,PT,BM,3,0,WEBDEVELOPER SQL JAVASCRIPT
1276,1277,MERNSTACKDEVELOPER,COBOL FORTRAN PYTHON,IT,PT,BMP,3,0,MERNSTACKDEVELOPER COBOL FORTRAN PYTHON
1277,1278,JAVASCRIPTDEVELOPER,PHP DART SQL,IT,FT,DBM,3,1,JAVASCRIPTDEVELOPER PHP DART SQL
1278,1279,RUBYONRAILSDEVELOPER,JULIA RUBY,IT,F,BM,1,1,RUBYONRAILSDEVELOPER JULIA RUBY
1279,1280,BACKENDDEVELOPER,JULIA C/C++ PYTHON,CS,PT,D,1,0,BACKENDDEVELOPER JULIA C/C++ PYTHON
1280,1281,DATAANALYST,SWIFT COBOL KOTLIN,CS,FT,D,3,0,DATAANALYST SWIFT COBOL KOTLIN
1281,1282,FULLSTACKDEVELOPER,C#,IT,F,DBMP,12,0,FULLSTACKDEVELOPER C#
1282,1283,PYTHONDEVELOPER,C#,CS,FT,DBMP,2,1,PYTHONDEVELOPER C#
1283,1284,PYTHONDEVELOPER,R JAVA,IT,PT,DB,6,0,PYTHONDEVELOPER R JAVA
1284,1285,FULLSTACKDEVELOPER,RUBY CSS,IT,FT,P,6,1,FULLSTACKDEVELOPER RUBY CSS
1285,1286,FRONTENDDEVELOPER,CSS SWIFT,CS,PT,P,2,1,FRONTENDDEVELOPER CSS SWIFT
1286,1287,MEANSTACKDEVELOPER,DART PYTHON C#,CS,F,DBMP,12,0,MEANSTACKDEVELOPER DART PYTHON C#
1287,1288,JAVASCRIPTDEVELOPER,DART COBOL,CS,F,BMP,6,0,JAVASCRIPTDEVELOPER DART COBOL
1288,1289,MEANSTACKDEVELOPER,COBOL FORTRAN,CS,FT,BM,3,1,MEANSTACKDEVELOPER COBOL FORTRAN
1289,1290,FRONTENDDEVELOPER,C/C++ OBJECTIVE-C,CS,FT,BMP,2,1,FRONTENDDEVELOPER C/C++ OBJECTIVE-C
1290,1291,PYTHONDEVELOPER,RUBY,CS,F,BMP,12,1,PYTHONDEVELOPER RUBY
1291,1292,DATASCIENTIST,KOTLIN CSS,CS,F,DB,12,1,DATASCIENTIST KOTLIN CSS
1292,1293,WEBDEVELOPER,HTML,IT,PT,DBM,12,0,WEBDEVELOPER HTML
1293,1294,MERNSTACKDEVELOPER,R COBOL HTML,CS,FT,BMP,12,0,MERNSTACKDEVELOPER R COBOL HTML
1294,1295,BACKENDDEVELOPER,C#,CS,FT,DBM,3,1,BACKENDDEVELOPER C#
1295,1296,DATASCIENTIST,CSS,IT,FT,D,6,0,DATASCIENTIST CSS
1296,1297,DATAANALYST,RUST DART RUBY,IT,F,P,3,1,DATAANALYST RUST DART RUBY
1297,1298,JAVASCRIPTDEVELOPER,SQL,IT,PT,M,3,1,JAVASCRIPTDEVELOPER SQL
1298,1299,REACTJSDEVELOPER,HTML FORTRAN,CS,F,P,2,1,REACTJSDEVELOPER HTML FORTRAN
1299,1300,MERNSTACKDEVELOPER,R,IT,PT,BM,1,1,MERNSTACKDEVELOPER R
1300,1301,DATASCIENTIST,SWIFT R KOTLIN,IT,PT,P,1,0,DATASCIENTIST SWIFT R KOTLIN
1301,1302,REACTJSDEVELOPER,PYTHON PHP SQL,IT,F,BM,2,0,REACTJSDEVELOPER PYTHON PHP SQL
1302,1303,DATASCIENTIST,JAVA C/C++ JULIA,IT,PT,P,2,0,DATASCIENTIST JAVA C/C++ JULIA
1303,1304,DATAANALYST,FORTRAN RUST C/C++,IT,F,M,6,0,DATAANALYST FORTRAN RUST C/C++
1304,1305,DATASCIENTIST,KOTLIN,CS,FT,B,3,0,DATASCIENTIST KOTLIN
1305,1306,MERNSTACKDEVELOPER,JULIA CSS RUBY,IT,PT,MP,12,1,MERNSTACKDEVELOPER JULIA CSS RUBY
1306,1307,FULLSTACKDEVELOPER,JAVA RUST JAVASCRIPT,IT,F,M,1,0,FULLSTACKDEVELOPER JAVA RUST JAVASCRIPT
1307,1308,RUBYONRAILSDEVELOPER,OBJECTIVE-C FORTRAN RUST,CS,PT,BM,12,1,RUBYONRAILSDEVELOPER OBJECTIVE-C FORTRAN RUST
1308,1309,JAVASCRIPTDEVELOPER,C# SWIFT JAVA,IT,PT,BM,1,1,JAVASCRIPTDEVELOPER C# SWIFT JAVA
1309,1310,REACTJSDEVELOPER,DART SWIFT,CS,PT,DBMP,6,0,REACTJSDEVELOPER DART SWIFT
1310,1311,MEANSTACKDEVELOPER,C#,CS,PT,DBMP,12,1,MEANSTACKDEVELOPER C#
1311,1312,PRODUCTMANAGER,PHP COBOL,CS,F,BMP,2,1,PRODUCTMANAGER PHP COBOL
1312,1313,REACTJSDEVELOPER,JAVA SQL,CS,FT,P,3,0,REACTJSDEVELOPER JAVA SQL
1313,1314,WEBDEVELOPER,CSS DART,CS,FT,D,6,1,WEBDEVELOPER CSS DART
1314,1315,REACTJSDEVELOPER,PERL JAVA DART,CS,FT,P,3,1,REACTJSDEVELOPER PERL JAVA DART
1315,1316,MERNSTACKDEVELOPER,HTML PERL FORTRAN,CS,FT,DBMP,2,1,MERNSTACKDEVELOPER HTML PERL FORTRAN
1316,1317,DATAANALYST,C/C++ RUBY,IT,PT,B,6,0,DATAANALYST C/C++ RUBY
1317,1318,FRONTENDDEVELOPER,COBOL,IT,FT,MP,6,1,FRONTENDDEVELOPER COBOL
1318,1319,FULLSTACKDEVELOPER,DART OBJECTIVE-C RUBY,IT,F,MP,12,1,FULLSTACKDEVELOPER DART OBJECTIVE-C RUBY
1319,1320,DATASCIENTIST,KOTLIN CSS C/C++,CS,FT,MP,2,0,DATASCIENTIST KOTLIN CSS C/C++
1320,1321,DATAANALYST,RUST,CS,F,M,1,0,DATAANALYST RUST
1321,1322,WEBDEVELOPER,RUST CSS,CS,FT,B,12,1,WEBDEVELOPER RUST CSS
1322,1323,FRONTENDDEVELOPER,PYTHON SWIFT DART,IT,PT,M,6,0,FRONTENDDEVELOPER PYTHON SWIFT DART
1323,1324,JAVASCRIPTDEVELOPER,COBOL,CS,F,M,1,0,JAVASCRIPTDEVELOPER COBOL
1324,1325,MEANSTACKDEVELOPER,C/C++ JULIA,CS,FT,M,12,0,MEANSTACKDEVELOPER C/C++ JULIA
1325,1326,JAVASCRIPTDEVELOPER,DART PYTHON,IT,F,B,6,0,JAVASCRIPTDEVELOPER DART PYTHON
1326,1327,DATASCIENTIST,KOTLIN SQL DART,IT,FT,MP,3,1,DATASCIENTIST KOTLIN SQL DART
1327,1328,MEANSTACKDEVELOPER,PERL,IT,F,BMP,6,0,MEANSTACKDEVELOPER PERL
1328,1329,MERNSTACKDEVELOPER,SWIFT,CS,FT,B,2,0,MERNSTACKDEVELOPER SWIFT
1329,1330,WEBDEVELOPER,RUBY,CS,FT,MP,12,0,WEBDEVELOPER RUBY
1330,1331,MEANSTACKDEVELOPER,JULIA RUBY C#,IT,F,BMP,1,1,MEANSTACKDEVELOPER JULIA RUBY C#
1331,1332,FRONTENDDEVELOPER,JAVA,IT,F,MP,2,0,FRONTENDDEVELOPER JAVA
1332,1333,DATAANALYST,R RUBY,IT,PT,B,2,0,DATAANALYST R RUBY
1333,1334,DATAANALYST,DART,IT,F,DB,3,1,DATAANALYST DART
1334,1335,PYTHONDEVELOPER,JAVASCRIPT C#,IT,F,DB,2,0,PYTHONDEVELOPER JAVASCRIPT C#
1335,1336,RUBYONRAILSDEVELOPER,COBOL SWIFT JULIA,CS,PT,BMP,1,0,RUBYONRAILSDEVELOPER COBOL SWIFT JULIA
1336,1337,JAVASCRIPTDEVELOPER,OBJECTIVE-C PYTHON,IT,FT,BM,2,1,JAVASCRIPTDEVELOPER OBJECTIVE-C PYTHON
1337,1338,DATASCIENTIST,RUBY,IT,PT,D,12,1,DATASCIENTIST RUBY
1338,1339,MEANSTACKDEVELOPER,KOTLIN SWIFT,IT,F,BMP,6,0,MEANSTACKDEVELOPER KOTLIN SWIFT
1339,1340,DATAANALYST,COBOL PERL,IT,FT,DB,6,1,DATAANALYST COBOL PERL
1340,1341,PYTHONDEVELOPER,R JAVASCRIPT C#,CS,F,P,3,1,PYTHONDEVELOPER R JAVASCRIPT C#
1341,1342,BACKENDDEVELOPER,HTML KOTLIN,IT,FT,BM,12,1,BACKENDDEVELOPER HTML KOTLIN
1342,1343,WEBDEVELOPER,JAVASCRIPT R,IT,F,M,3,0,WEBDEVELOPER JAVASCRIPT R
1343,1344,REACTJSDEVELOPER,PHP,IT,PT,M,2,0,REACTJSDEVELOPER PHP
1344,1345,MEANSTACKDEVELOPER,RUST JAVASCRIPT,IT,FT,M,6,0,MEANSTACKDEVELOPER RUST JAVASCRIPT
1345,1346,PYTHONDEVELOPER,PYTHON SWIFT,CS,F,DBMP,1,1,PYTHONDEVELOPER PYTHON SWIFT
1346,1347,JAVASCRIPTDEVELOPER,RUBY SWIFT JULIA,CS,F,P,12,1,JAVASCRIPTDEVELOPER RUBY SWIFT JULIA
1347,1348,BACKENDDEVELOPER,R,IT,FT,D,3,0,BACKENDDEVELOPER R
1348,1349,RUBYONRAILSDEVELOPER,CSS PERL,IT,FT,BM,2,1,RUBYONRAILSDEVELOPER CSS PERL
1349,1350,FULLSTACKDEVELOPER,COBOL,CS,FT,BM,6,0,FULLSTACKDEVELOPER COBOL
1350,1351,WEBDEVELOPER,C/C++ RUST COBOL,IT,FT,M,2,1,WEBDEVELOPER C/C++ RUST COBOL
1351,1352,DATAANALYST,CSS,CS,PT,B,12,0,DATAANALYST CSS
1352,1353,REACTJSDEVELOPER,JAVASCRIPT,CS,FT,D,2,0,REACTJSDEVELOPER JAVASCRIPT
